"Step","MADDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)","MADDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)__MAX"
"2544","-16.289311335058457","-16.289311335058457","-16.289311335058457"
"2545","-16.602489945894153","-16.602489945894153","-16.602489945894153"
"2546","-16.57901547385883","-16.57901547385883","-16.57901547385883"
"2547","-16.765695530269767","-16.765695530269767","-16.765695530269767"
"2548","-16.70681929305778","-16.70681929305778","-16.70681929305778"
"2549","-17.01602274546449","-17.01602274546449","-17.01602274546449"
"2550","-16.914432550438736","-16.914432550438736","-16.914432550438736"
"2551","-17.02807666638058","-17.02807666638058","-17.02807666638058"
"2552","-16.689864107266995","-16.689864107266995","-16.689864107266995"
"2553","-17.335345267277273","-17.335345267277273","-17.335345267277273"
"2554","-17.204059983246527","-17.204059983246527","-17.204059983246527"
"2555","-17.15887488788378","-17.15887488788378","-17.15887488788378"
"2556","-17.312673752766806","-17.312673752766806","-17.312673752766806"
"2557","-17.219140036038716","-17.219140036038716","-17.219140036038716"
"2558","-17.18589650636253","-17.18589650636253","-17.18589650636253"
"2559","-17.423330115438105","-17.423330115438105","-17.423330115438105"
"2560","-17.03372582018363","-17.03372582018363","-17.03372582018363"
"2561","-16.930280222374375","-16.930280222374375","-16.930280222374375"
"2562","-16.93686685295026","-16.93686685295026","-16.93686685295026"
"2563","-17.201130185312415","-17.201130185312415","-17.201130185312415"
"2564","-17.084739685690078","-17.084739685690078","-17.084739685690078"
"2565","-17.04614501748992","-17.04614501748992","-17.04614501748992"
"2566","-17.59508154266164","-17.59508154266164","-17.59508154266164"
"2567","-17.504329296238684","-17.504329296238684","-17.504329296238684"
"2568","-17.557895418144607","-17.557895418144607","-17.557895418144607"
"2569","-17.297396197267172","-17.297396197267172","-17.297396197267172"
"2570","-17.397945461379912","-17.397945461379912","-17.397945461379912"
"2571","-17.142417689942757","-17.142417689942757","-17.142417689942757"
"2572","-16.91280595750947","-16.91280595750947","-16.91280595750947"
"2573","-16.855156891253692","-16.855156891253692","-16.855156891253692"
"2574","-17.150134283811788","-17.150134283811788","-17.150134283811788"
"2575","-17.143456215779885","-17.143456215779885","-17.143456215779885"
"2576","-17.542325213487967","-17.542325213487967","-17.542325213487967"
"2577","-17.416211703548594","-17.416211703548594","-17.416211703548594"
"2578","-17.754369270006283","-17.754369270006283","-17.754369270006283"
"2579","-18.018268507082958","-18.018268507082958","-18.018268507082958"
"2580","-18.180695571803184","-18.180695571803184","-18.180695571803184"
"2581","-18.20479042405455","-18.20479042405455","-18.20479042405455"
"2582","-18.199081562643695","-18.199081562643695","-18.199081562643695"
"2583","-18.262156878257862","-18.262156878257862","-18.262156878257862"
"2584","-18.066784705756987","-18.066784705756987","-18.066784705756987"
"2585","-17.89657327946959","-17.89657327946959","-17.89657327946959"
"2586","-17.831346086272173","-17.831346086272173","-17.831346086272173"
"2587","-17.637427330331448","-17.637427330331448","-17.637427330331448"
"2588","-17.70127733456094","-17.70127733456094","-17.70127733456094"
"2589","-18.046309063299447","-18.046309063299447","-18.046309063299447"
"2590","-18.024189831369505","-18.024189831369505","-18.024189831369505"
"2591","-18.085417795372315","-18.085417795372315","-18.085417795372315"
"2592","-17.884135726793673","-17.884135726793673","-17.884135726793673"
"2593","-17.931499724441924","-17.931499724441924","-17.931499724441924"
"2594","-17.93908396563177","-17.93908396563177","-17.93908396563177"
"2595","-17.977821150318697","-17.977821150318697","-17.977821150318697"
"2596","-17.661372161094288","-17.661372161094288","-17.661372161094288"
"2597","-18.194890787596247","-18.194890787596247","-18.194890787596247"
"2598","-18.266458739460464","-18.266458739460464","-18.266458739460464"
"2599","-18.216227987157467","-18.216227987157467","-18.216227987157467"
"2600","-18.327541977491517","-18.327541977491517","-18.327541977491517"
"2601","-18.791343169374606","-18.791343169374606","-18.791343169374606"
"2602","-18.76282471243825","-18.76282471243825","-18.76282471243825"
"2603","-18.748270192010732","-18.748270192010732","-18.748270192010732"
"2604","-18.992727787404473","-18.992727787404473","-18.992727787404473"
"2605","-19.619369973505005","-19.619369973505005","-19.619369973505005"
"2606","-19.419540992867606","-19.419540992867606","-19.419540992867606"
"2607","-20.003194392491945","-20.003194392491945","-20.003194392491945"
"2608","-19.921356953819668","-19.921356953819668","-19.921356953819668"
"2609","-19.801638822379456","-19.801638822379456","-19.801638822379456"
"2610","-19.25085836800008","-19.25085836800008","-19.25085836800008"
"2611","-19.287323619372387","-19.287323619372387","-19.287323619372387"
"2612","-19.286539391643498","-19.286539391643498","-19.286539391643498"
"2613","-19.2494932961165","-19.2494932961165","-19.2494932961165"
"2614","-19.258379432347066","-19.258379432347066","-19.258379432347066"
"2615","-19.255098005538148","-19.255098005538148","-19.255098005538148"
"2616","-19.104198786633447","-19.104198786633447","-19.104198786633447"
"2617","-19.065516385962585","-19.065516385962585","-19.065516385962585"
"2618","-19.140539862783218","-19.140539862783218","-19.140539862783218"
"2619","-19.35320685736528","-19.35320685736528","-19.35320685736528"
"2620","-19.29003935057076","-19.29003935057076","-19.29003935057076"
"2621","-19.314824519093435","-19.314824519093435","-19.314824519093435"
"2622","-19.319121391014583","-19.319121391014583","-19.319121391014583"
"2623","-19.331936733445783","-19.331936733445783","-19.331936733445783"
"2624","-19.340398297239886","-19.340398297239886","-19.340398297239886"
"2625","-19.731814058834885","-19.731814058834885","-19.731814058834885"
"2626","-19.604152492063875","-19.604152492063875","-19.604152492063875"
"2627","-19.501285912507385","-19.501285912507385","-19.501285912507385"
"2628","-19.518295583703804","-19.518295583703804","-19.518295583703804"
"2629","-19.29940046341051","-19.29940046341051","-19.29940046341051"
"2630","-19.52080202976186","-19.52080202976186","-19.52080202976186"
"2631","-19.84636919568285","-19.84636919568285","-19.84636919568285"
"2632","-19.75944869143228","-19.75944869143228","-19.75944869143228"
"2633","-19.709817212025392","-19.709817212025392","-19.709817212025392"
"2634","-19.677568047973097","-19.677568047973097","-19.677568047973097"
"2635","-19.041500294791465","-19.041500294791465","-19.041500294791465"
"2636","-18.890095908197036","-18.890095908197036","-18.890095908197036"
"2637","-18.900116505745068","-18.900116505745068","-18.900116505745068"
"2638","-18.603927253993138","-18.603927253993138","-18.603927253993138"
"2639","-18.562744074055473","-18.562744074055473","-18.562744074055473"
"2640","-18.463548406401777","-18.463548406401777","-18.463548406401777"
"2641","-18.277795609904743","-18.277795609904743","-18.277795609904743"
"2642","-18.283572574206126","-18.283572574206126","-18.283572574206126"
"2643","-18.388764285610918","-18.388764285610918","-18.388764285610918"
"2644","-18.13394847873956","-18.13394847873956","-18.13394847873956"
"2645","-18.197561076761655","-18.197561076761655","-18.197561076761655"
"2646","-19.192323064963883","-19.192323064963883","-19.192323064963883"
"2647","-18.963238864920704","-18.963238864920704","-18.963238864920704"
"2648","-18.898663922148074","-18.898663922148074","-18.898663922148074"
"2649","-19.124094238910253","-19.124094238910253","-19.124094238910253"
"2650","-19.033561516736498","-19.033561516736498","-19.033561516736498"
"2651","-18.97667968409479","-18.97667968409479","-18.97667968409479"
"2652","-18.823488122719716","-18.823488122719716","-18.823488122719716"
"2653","-18.803752553638354","-18.803752553638354","-18.803752553638354"
"2654","-18.648201352570325","-18.648201352570325","-18.648201352570325"
"2655","-19.01281616932941","-19.01281616932941","-19.01281616932941"
"2656","-19.016214782028495","-19.016214782028495","-19.016214782028495"
"2657","-18.634266461697322","-18.634266461697322","-18.634266461697322"
"2658","-18.686355478639758","-18.686355478639758","-18.686355478639758"
"2659","-18.14644141367497","-18.14644141367497","-18.14644141367497"
"2660","-18.057999719642872","-18.057999719642872","-18.057999719642872"
"2661","-18.444550270311947","-18.444550270311947","-18.444550270311947"
"2662","-18.33134765241409","-18.33134765241409","-18.33134765241409"
"2663","-18.081529535033955","-18.081529535033955","-18.081529535033955"
"2664","-18.21659531207128","-18.21659531207128","-18.21659531207128"
"2665","-18.429506119259763","-18.429506119259763","-18.429506119259763"
"2666","-18.395347696495634","-18.395347696495634","-18.395347696495634"
"2667","-18.395694189301125","-18.395694189301125","-18.395694189301125"
"2668","-18.1745220298412","-18.1745220298412","-18.1745220298412"
"2669","-18.187779487126452","-18.187779487126452","-18.187779487126452"
"2670","-18.22923860882632","-18.22923860882632","-18.22923860882632"
"2671","-18.55146140571724","-18.55146140571724","-18.55146140571724"
"2672","-18.480190104190108","-18.480190104190108","-18.480190104190108"
"2673","-18.41071438155044","-18.41071438155044","-18.41071438155044"
"2674","-18.238713364501812","-18.238713364501812","-18.238713364501812"
"2675","-17.772208471719757","-17.772208471719757","-17.772208471719757"
"2676","-17.42133833641448","-17.42133833641448","-17.42133833641448"
"2677","-17.01622751614135","-17.01622751614135","-17.01622751614135"
"2678","-16.806442074110063","-16.806442074110063","-16.806442074110063"
"2679","-16.855831778900026","-16.855831778900026","-16.855831778900026"
"2680","-17.461725955969722","-17.461725955969722","-17.461725955969722"
"2681","-17.456187117951643","-17.456187117951643","-17.456187117951643"
"2682","-17.740670350652334","-17.740670350652334","-17.740670350652334"
"2683","-17.743163729873164","-17.743163729873164","-17.743163729873164"
"2684","-16.98110984679804","-16.98110984679804","-16.98110984679804"
"2685","-16.88812296165692","-16.88812296165692","-16.88812296165692"
"2686","-16.861816881144396","-16.861816881144396","-16.861816881144396"
"2687","-16.94302517751514","-16.94302517751514","-16.94302517751514"
"2688","-17.069137367630436","-17.069137367630436","-17.069137367630436"
"2689","-17.19760898796334","-17.19760898796334","-17.19760898796334"
"2690","-17.259959744685673","-17.259959744685673","-17.259959744685673"
"2691","-17.404018024203072","-17.404018024203072","-17.404018024203072"
"2692","-17.485760193279987","-17.485760193279987","-17.485760193279987"
"2693","-17.475563934368825","-17.475563934368825","-17.475563934368825"
"2694","-17.33035918381825","-17.33035918381825","-17.33035918381825"
"2695","-17.771893309000987","-17.771893309000987","-17.771893309000987"
"2696","-18.2121376365885","-18.2121376365885","-18.2121376365885"
"2697","-18.15607202653461","-18.15607202653461","-18.15607202653461"
"2698","-18.580041498685915","-18.580041498685915","-18.580041498685915"
"2699","-18.917110370817774","-18.917110370817774","-18.917110370817774"
"2700","-18.81218099349244","-18.81218099349244","-18.81218099349244"
"2701","-18.842837735696662","-18.842837735696662","-18.842837735696662"
"2702","-18.94530381071437","-18.94530381071437","-18.94530381071437"
"2703","-19.193454991831835","-19.193454991831835","-19.193454991831835"
"2704","-18.84955982536933","-18.84955982536933","-18.84955982536933"
"2705","-19.18213474631821","-19.18213474631821","-19.18213474631821"
"2706","-19.237208276939626","-19.237208276939626","-19.237208276939626"
"2707","-18.878211191547926","-18.878211191547926","-18.878211191547926"
"2708","-18.912790037991115","-18.912790037991115","-18.912790037991115"
"2709","-18.424709922866406","-18.424709922866406","-18.424709922866406"
"2710","-18.337156060529583","-18.337156060529583","-18.337156060529583"
"2711","-18.354888439353243","-18.354888439353243","-18.354888439353243"
"2712","-18.34186127499165","-18.34186127499165","-18.34186127499165"
"2713","-17.939895419076237","-17.939895419076237","-17.939895419076237"
"2714","-17.871143938556894","-17.871143938556894","-17.871143938556894"
"2715","-17.68378425802244","-17.68378425802244","-17.68378425802244"
"2716","-17.71924291623695","-17.71924291623695","-17.71924291623695"
"2717","-17.22331070019042","-17.22331070019042","-17.22331070019042"
"2718","-17.228829979729266","-17.228829979729266","-17.228829979729266"
"2719","-16.817737821406624","-16.817737821406624","-16.817737821406624"
"2720","-16.925353994776334","-16.925353994776334","-16.925353994776334"
"2721","-16.971513725347155","-16.971513725347155","-16.971513725347155"
"2722","-16.949010797657664","-16.949010797657664","-16.949010797657664"
"2723","-16.958336410352413","-16.958336410352413","-16.958336410352413"
"2724","-16.826338067707226","-16.826338067707226","-16.826338067707226"
"2725","-16.856201567631853","-16.856201567631853","-16.856201567631853"
"2726","-17.047217782293263","-17.047217782293263","-17.047217782293263"
"2727","-17.87540486400547","-17.87540486400547","-17.87540486400547"
"2728","-18.062938287886755","-18.062938287886755","-18.062938287886755"
"2729","-18.233637356431153","-18.233637356431153","-18.233637356431153"
"2730","-18.32200418480533","-18.32200418480533","-18.32200418480533"
"2731","-19.036526692830297","-19.036526692830297","-19.036526692830297"
"2732","-19.016844453752363","-19.016844453752363","-19.016844453752363"
"2733","-19.040763627452307","-19.040763627452307","-19.040763627452307"
"2734","-19.31360473466793","-19.31360473466793","-19.31360473466793"
"2735","-19.254868019071072","-19.254868019071072","-19.254868019071072"
"2736","-19.603741048902048","-19.603741048902048","-19.603741048902048"
