"Step","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MAX"
"6273","-5.415008797518209","-5.415008797518209","-5.415008797518209"
"6275","-5.277832210670655","-5.277832210670655","-5.277832210670655"
"6277","-5.229058206502661","-5.229058206502661","-5.229058206502661"
"6279","-5.781111833176092","-5.781111833176092","-5.781111833176092"
"6281","-5.254464414048548","-5.254464414048548","-5.254464414048548"
"6283","-5.4330287327761395","-5.4330287327761395","-5.4330287327761395"
"6285","-4.801887713389715","-4.801887713389715","-4.801887713389715"
"6287","-4.774274733649437","-4.774274733649437","-4.774274733649437"
"6289","-4.331090884957515","-4.331090884957515","-4.331090884957515"
"6291","-4.2376285204362","-4.2376285204362","-4.2376285204362"
"6293","-3.3635002691082487","-3.3635002691082487","-3.3635002691082487"
"6295","-2.893001453696449","-2.893001453696449","-2.893001453696449"
"6297","-2.079909748414445","-2.079909748414445","-2.079909748414445"
"6299","-2.8903357220733756","-2.8903357220733756","-2.8903357220733756"
"6301","-2.517571041364863","-2.517571041364863","-2.517571041364863"
"6303","-2.538231336359507","-2.538231336359507","-2.538231336359507"
"6305","-2.106465493653129","-2.106465493653129","-2.106465493653129"
"6307","-2.0263122820953603","-2.0263122820953603","-2.0263122820953603"
"6309","-1.745102454720756","-1.745102454720756","-1.745102454720756"
"6311","-2.9468720961839967","-2.9468720961839967","-2.9468720961839967"
"6313","-2.9170888739065397","-2.9170888739065397","-2.9170888739065397"
"6315","-2.84658173895777","-2.84658173895777","-2.84658173895777"
"6317","-2.9474873311046927","-2.9474873311046927","-2.9474873311046927"
"6319","-3.036130667962831","-3.036130667962831","-3.036130667962831"
"6321","-3.4930920320538394","-3.4930920320538394","-3.4930920320538394"
"6323","-3.425896406327875","-3.425896406327875","-3.425896406327875"
"6325","-4.070612546763729","-4.070612546763729","-4.070612546763729"
"6327","-4.155443526045296","-4.155443526045296","-4.155443526045296"
"6329","-4.385587930834371","-4.385587930834371","-4.385587930834371"
"6331","-4.042337696446423","-4.042337696446423","-4.042337696446423"
"6333","-3.7219427548748207","-3.7219427548748207","-3.7219427548748207"
"6335","-3.6096213785347673","-3.6096213785347673","-3.6096213785347673"
"6337","-3.51088525660463","-3.51088525660463","-3.51088525660463"
"6339","-3.747071151602595","-3.747071151602595","-3.747071151602595"
"6341","-3.370174873455835","-3.370174873455835","-3.370174873455835"
"6343","-2.9601276869257696","-2.9601276869257696","-2.9601276869257696"
"6345","-2.1884967906092405","-2.1884967906092405","-2.1884967906092405"
"6347","-2.204274834204931","-2.204274834204931","-2.204274834204931"
"6349","-2.11493466651934","-2.11493466651934","-2.11493466651934"
"6351","-2.065906926488867","-2.065906926488867","-2.065906926488867"
"6353","-2.0820607102679536","-2.0820607102679536","-2.0820607102679536"
"6355","-2.1146701037816342","-2.1146701037816342","-2.1146701037816342"
"6357","-2.0416520571847196","-2.0416520571847196","-2.0416520571847196"
"6359","-1.9572264560922954","-1.9572264560922954","-1.9572264560922954"
"6361","-1.9992954930864386","-1.9992954930864386","-1.9992954930864386"
"6363","-2.239547660989332","-2.239547660989332","-2.239547660989332"
"6365","-2.0538873290665998","-2.0538873290665998","-2.0538873290665998"
"6367","-2.114765641587889","-2.114765641587889","-2.114765641587889"
"6369","-1.7277466294006822","-1.7277466294006822","-1.7277466294006822"
"6371","-1.324073723290858","-1.324073723290858","-1.324073723290858"
"6373","-1.0999175287886669","-1.0999175287886669","-1.0999175287886669"
"6375","-1.0353912020110505","-1.0353912020110505","-1.0353912020110505"
"6377","-1.054914863094793","-1.054914863094793","-1.054914863094793"
"6379","-1.221515897147957","-1.221515897147957","-1.221515897147957"
"6381","-1.1115503495662147","-1.1115503495662147","-1.1115503495662147"
"6383","-1.2850317326899607","-1.2850317326899607","-1.2850317326899607"
"6385","-0.9875087278029347","-0.9875087278029347","-0.9875087278029347"
"6387","-0.34472390800478836","-0.34472390800478836","-0.34472390800478836"
"6389","-0.45530592491501554","-0.45530592491501554","-0.45530592491501554"
"6391","-1.6815363309551674","-1.6815363309551674","-1.6815363309551674"
"6393","-1.714723043403698","-1.714723043403698","-1.714723043403698"
"6395","-1.9852667392022068","-1.9852667392022068","-1.9852667392022068"
"6397","-1.707704801816608","-1.707704801816608","-1.707704801816608"
"6399","-1.8154448274885302","-1.8154448274885302","-1.8154448274885302"
"6401","-1.538556632170085","-1.538556632170085","-1.538556632170085"
"6403","-2.692610966897699","-2.692610966897699","-2.692610966897699"
"6405","-2.9907298218638867","-2.9907298218638867","-2.9907298218638867"
"6407","-3.2690323724376706","-3.2690323724376706","-3.2690323724376706"
"6409","-3.0832018847752662","-3.0832018847752662","-3.0832018847752662"
"6411","-3.1649390021488197","-3.1649390021488197","-3.1649390021488197"
"6413","-2.7602074409658495","-2.7602074409658495","-2.7602074409658495"
"6415","-2.824136040098962","-2.824136040098962","-2.824136040098962"
"6417","-2.8475012712678973","-2.8475012712678973","-2.8475012712678973"
"6419","-2.755566890993202","-2.755566890993202","-2.755566890993202"
"6421","-3.490077843901739","-3.490077843901739","-3.490077843901739"
"6423","-3.4592566474690702","-3.4592566474690702","-3.4592566474690702"
"6425","-3.5275811218652393","-3.5275811218652393","-3.5275811218652393"
"6427","-3.3718168225699365","-3.3718168225699365","-3.3718168225699365"
"6429","-3.7597483270944925","-3.7597483270944925","-3.7597483270944925"
"6431","-3.951069592746487","-3.951069592746487","-3.951069592746487"
"6433","-3.3578896679715187","-3.3578896679715187","-3.3578896679715187"
"6435","-3.6218329073114455","-3.6218329073114455","-3.6218329073114455"
"6437","-3.9648541731619464","-3.9648541731619464","-3.9648541731619464"
"6439","-4.613758957383582","-4.613758957383582","-4.613758957383582"
"6441","-4.624213682233628","-4.624213682233628","-4.624213682233628"
"6443","-4.738887783164806","-4.738887783164806","-4.738887783164806"
"6445","-4.3269384968840505","-4.3269384968840505","-4.3269384968840505"
"6447","-4.129194665564751","-4.129194665564751","-4.129194665564751"
"6449","-5.31086615568466","-5.31086615568466","-5.31086615568466"
"6451","-5.240547900335586","-5.240547900335586","-5.240547900335586"
"6453","-5.0705861866590025","-5.0705861866590025","-5.0705861866590025"
"6455","-5.084420317565104","-5.084420317565104","-5.084420317565104"
"6457","-4.8575464306606895","-4.8575464306606895","-4.8575464306606895"
"6459","-4.934472802065336","-4.934472802065336","-4.934472802065336"
"6461","-5.109468294973679","-5.109468294973679","-5.109468294973679"
"6463","-5.364490283361256","-5.364490283361256","-5.364490283361256"
"6465","-4.824268416972993","-4.824268416972993","-4.824268416972993"
"6467","-4.904746643690486","-4.904746643690486","-4.904746643690486"
"6469","-5.095668916509162","-5.095668916509162","-5.095668916509162"
"6471","-5.142936678018566","-5.142936678018566","-5.142936678018566"
"6473","-5.049330020205633","-5.049330020205633","-5.049330020205633"
"6475","-5.496830683678796","-5.496830683678796","-5.496830683678796"
"6477","-5.276053174775387","-5.276053174775387","-5.276053174775387"
"6479","-4.998878463988712","-4.998878463988712","-4.998878463988712"
"6481","-4.897796701451064","-4.897796701451064","-4.897796701451064"
"6483","-4.7287524112368695","-4.7287524112368695","-4.7287524112368695"
"6485","-5.009996413517493","-5.009996413517493","-5.009996413517493"
"6487","-4.577631303379479","-4.577631303379479","-4.577631303379479"
"6489","-4.598016005225711","-4.598016005225711","-4.598016005225711"
"6491","-4.7004994113578435","-4.7004994113578435","-4.7004994113578435"
"6493","-4.730519119661435","-4.730519119661435","-4.730519119661435"
"6495","-4.372526940889932","-4.372526940889932","-4.372526940889932"
"6497","-4.763176964018586","-4.763176964018586","-4.763176964018586"
"6499","-4.219627777258291","-4.219627777258291","-4.219627777258291"
"6501","-4.543049206698985","-4.543049206698985","-4.543049206698985"
"6503","-4.252378677815725","-4.252378677815725","-4.252378677815725"
"6505","-4.410085927662177","-4.410085927662177","-4.410085927662177"
"6507","-4.702421269431771","-4.702421269431771","-4.702421269431771"
"6509","-5.160418489050184","-5.160418489050184","-5.160418489050184"
"6511","-5.398649840022828","-5.398649840022828","-5.398649840022828"
"6513","-5.264321063450828","-5.264321063450828","-5.264321063450828"
"6515","-5.75460374694937","-5.75460374694937","-5.75460374694937"
"6517","-6.194951741270759","-6.194951741270759","-6.194951741270759"
"6519","-6.873877159931432","-6.873877159931432","-6.873877159931432"
"6521","-7.734076658037813","-7.734076658037813","-7.734076658037813"
"6523","-7.800196649680256","-7.800196649680256","-7.800196649680256"
"6525","-7.81249061585804","-7.81249061585804","-7.81249061585804"
"6527","-8.600294482197848","-8.600294482197848","-8.600294482197848"
"6529","-8.390982582621413","-8.390982582621413","-8.390982582621413"
"6531","-8.684796172098984","-8.684796172098984","-8.684796172098984"
"6533","-8.804720739390332","-8.804720739390332","-8.804720739390332"
"6535","-8.695577209100755","-8.695577209100755","-8.695577209100755"
"6537","-8.563078240915937","-8.563078240915937","-8.563078240915937"
"6539","-8.599495148287826","-8.599495148287826","-8.599495148287826"
"6541","-8.961090934256651","-8.961090934256651","-8.961090934256651"
"6543","-9.455157849629916","-9.455157849629916","-9.455157849629916"
"6545","-9.505878905572885","-9.505878905572885","-9.505878905572885"
"6547","-9.903974623882378","-9.903974623882378","-9.903974623882378"
"6549","-9.804315600294336","-9.804315600294336","-9.804315600294336"
"6551","-9.857665726106957","-9.857665726106957","-9.857665726106957"
"6553","-9.582812733851547","-9.582812733851547","-9.582812733851547"
"6555","-9.553487961043116","-9.553487961043116","-9.553487961043116"
"6557","-9.487851053821364","-9.487851053821364","-9.487851053821364"
"6559","-9.804408599028317","-9.804408599028317","-9.804408599028317"
"6561","-9.520000679427177","-9.520000679427177","-9.520000679427177"
"6563","-9.517695367143519","-9.517695367143519","-9.517695367143519"
"6565","-10.121604011191433","-10.121604011191433","-10.121604011191433"
"6567","-10.90554988528438","-10.90554988528438","-10.90554988528438"
"6569","-10.952643898896318","-10.952643898896318","-10.952643898896318"
"6571","-10.753926219328767","-10.753926219328767","-10.753926219328767"
"6573","-10.797085547563078","-10.797085547563078","-10.797085547563078"
"6575","-11.423411374159159","-11.423411374159159","-11.423411374159159"
"6577","-11.133672018181606","-11.133672018181606","-11.133672018181606"
"6579","-11.67493053236306","-11.67493053236306","-11.67493053236306"
"6581","-11.900254432922246","-11.900254432922246","-11.900254432922246"
"6583","-12.247840116699635","-12.247840116699635","-12.247840116699635"
"6585","-11.921796896787967","-11.921796896787967","-11.921796896787967"
"6587","-11.685490033654078","-11.685490033654078","-11.685490033654078"
"6589","-12.170398090687431","-12.170398090687431","-12.170398090687431"
"6591","-12.152361321634528","-12.152361321634528","-12.152361321634528"
"6593","-11.846965204057124","-11.846965204057124","-11.846965204057124"
"6595","-11.849160281740705","-11.849160281740705","-11.849160281740705"
"6597","-11.498431377243856","-11.498431377243856","-11.498431377243856"
"6599","-11.427843426976265","-11.427843426976265","-11.427843426976265"
"6601","-12.15746223666085","-12.15746223666085","-12.15746223666085"
"6603","-12.071386356143906","-12.071386356143906","-12.071386356143906"
"6605","-12.000313797330072","-12.000313797330072","-12.000313797330072"
"6607","-12.220447473301272","-12.220447473301272","-12.220447473301272"
"6609","-11.986234824656743","-11.986234824656743","-11.986234824656743"
"6611","-12.378347617645613","-12.378347617645613","-12.378347617645613"
"6613","-12.644697619124008","-12.644697619124008","-12.644697619124008"
"6615","-12.760266497778883","-12.760266497778883","-12.760266497778883"
"6617","-12.42232724249049","-12.42232724249049","-12.42232724249049"
"6619","-12.526881481900105","-12.526881481900105","-12.526881481900105"
"6621","-12.84255411799295","-12.84255411799295","-12.84255411799295"
"6623","-12.80464444661209","-12.80464444661209","-12.80464444661209"
"6625","-13.16423069781019","-13.16423069781019","-13.16423069781019"
"6627","-13.54483568257166","-13.54483568257166","-13.54483568257166"
"6629","-13.292394908465221","-13.292394908465221","-13.292394908465221"
"6631","-12.893346134875586","-12.893346134875586","-12.893346134875586"
"6633","-13.010033186753184","-13.010033186753184","-13.010033186753184"
"6635","-13.023490657791433","-13.023490657791433","-13.023490657791433"
"6637","-13.319217115441981","-13.319217115441981","-13.319217115441981"
"6639","-13.844392023539415","-13.844392023539415","-13.844392023539415"
"6641","-14.217670623579528","-14.217670623579528","-14.217670623579528"
"6643","-14.619942467531809","-14.619942467531809","-14.619942467531809"
"6645","-14.289528146850422","-14.289528146850422","-14.289528146850422"
"6647","-14.301704032362768","-14.301704032362768","-14.301704032362768"
"6649","-14.095648333092315","-14.095648333092315","-14.095648333092315"
"6651","-14.34141722064619","-14.34141722064619","-14.34141722064619"
"6653","-13.921959730644963","-13.921959730644963","-13.921959730644963"
"6655","-13.92954146238337","-13.92954146238337","-13.92954146238337"
"6657","-14.053564162672739","-14.053564162672739","-14.053564162672739"
"6659","-13.717328170419798","-13.717328170419798","-13.717328170419798"
"6661","-13.642909742713243","-13.642909742713243","-13.642909742713243"
"6663","-14.209027595409886","-14.209027595409886","-14.209027595409886"
"6665","-14.494983937119752","-14.494983937119752","-14.494983937119752"
"6667","-14.501201346353778","-14.501201346353778","-14.501201346353778"
"6669","-14.600490157839422","-14.600490157839422","-14.600490157839422"
